1750,1,-0.466,2.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1750,2,-0.836,3.025,-0.606,0.805,NaN,NaN,NaN,NaN,NaN,NaN
1750,3,0.678,2.494,-0.626,0.818,NaN,NaN,NaN,NaN,NaN,NaN
1750,4,0.095,1.24,-0.658,0.82,NaN,NaN,NaN,NaN,NaN,NaN
1750,5,-1.205,1.153,-0.971,0.823,NaN,NaN,NaN,NaN,NaN,NaN
1750,6,-0.559,1.01,-0.961,0.83,NaN,NaN,NaN,NaN,NaN,NaN
1750,7,0.419,1.23,-1.039,0.83,NaN,NaN,NaN,NaN,NaN,NaN
1750,8,0.676,1.015,-1.19,0.815,NaN,NaN,NaN,NaN,NaN,NaN
1750,9,-0.782,1.566,-1.197,0.795,NaN,NaN,NaN,NaN,NaN,NaN
1750,10,-2.244,1.47,-1.295,0.788,NaN,NaN,NaN,NaN,NaN,NaN
1750,11,-4.331,1.872,-1.266,0.786,NaN,NaN,NaN,NaN,NaN,NaN
1750,12,-2.988,2.218,-1.298,0.787,NaN,NaN,NaN,NaN,NaN,NaN
1751,1,-1.403,2.813,-1.245,0.785,NaN,NaN,NaN,NaN,NaN,NaN
1751,2,-2.648,2.937,-1.283,0.784,NaN,NaN,NaN,NaN,NaN,NaN
1751,3,0.591,2.069,-1.311,0.781,NaN,NaN,NaN,NaN,NaN,NaN
1751,4,-1.079,1.221,-1.354,0.798,NaN,NaN,NaN,NaN,NaN,NaN
1751,5,-0.855,1.392,-1.237,0.807,NaN,NaN,NaN,NaN,NaN,NaN
1751,6,-0.946,1.025,-1.151,0.831,NaN,NaN,NaN,NaN,NaN,NaN
1751,7,1.063,1.467,-1.291,0.838,NaN,NaN,NaN,NaN,NaN,NaN
1751,8,0.211,0.97,-0.882,0.854,NaN,NaN,NaN,NaN,NaN,NaN
1751,9,-1.112,1.202,-0.882,0.859,NaN,NaN,NaN,NaN,NaN,NaN
1751,10,-2.764,1.713,-0.906,0.852,NaN,NaN,NaN,NaN,NaN,NaN
1751,11,-2.926,1.982,-0.843,0.849,NaN,NaN,NaN,NaN,NaN,NaN
1751,12,-1.948,2.98,-0.733,0.861,NaN,NaN,NaN,NaN,NaN,NaN
1752,1,-3.087,2.956,-0.747,0.869,NaN,NaN,NaN,NaN,NaN,NaN
1752,2,2.264,3.847,-0.84,0.893,NaN,NaN,NaN,NaN,NaN,NaN
1752,3,0.585,2.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,4,-1.362,1.249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,5,-0.098,1.379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,6,0.372,1.153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,7,0.896,1.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,8,-0.908,1.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,10,-1.442,1.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,11,0.058,1.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,12,-1.025,2.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1753,1,-0.619,2.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1753,2,-1.074,2.984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1753,3,1.22,2.137,-0.466,0.84,NaN,NaN,NaN,NaN,NaN,NaN
1753,4,-0.682,1.255,-0.402,0.839,NaN,NaN,NaN,NaN,NaN,NaN
1753,5,0.224,1.106,-0.503,0.836,NaN,NaN,NaN,NaN,NaN,NaN
1753,6,0.025,1.065,-0.748,0.839,NaN,NaN,NaN,NaN,NaN,NaN
1753,7,-0.229,1.446,-0.731,0.842,NaN,NaN,NaN,NaN,NaN,NaN
1753,8,-0.778,1.02,-0.85,0.838,NaN,NaN,NaN,NaN,NaN,NaN
1753,9,-1.282,1.254,-1.033,0.832,NaN,NaN,NaN,NaN,NaN,NaN
1753,10,-0.672,1.45,-0.708,0.845,NaN,NaN,NaN,NaN,NaN,NaN
1753,11,-1.15,1.907,-0.662,0.859,NaN,NaN,NaN,NaN,NaN,NaN
1753,12,-3.968,2.465,-0.63,0.852,NaN,NaN,NaN,NaN,NaN,NaN
1754,1,-0.416,2.853,-0.596,0.847,NaN,NaN,NaN,NaN,NaN,NaN
1754,2,-2.496,3.001,-0.627,0.851,NaN,NaN,NaN,NaN,NaN,NaN
1754,3,-0.976,2.076,-0.655,0.853,NaN,NaN,NaN,NaN,NaN,NaN
1754,4,3.209,1.545,-0.596,0.856,NaN,NaN,NaN,NaN,NaN,NaN
1754,5,0.78,1.32,-0.517,0.886,NaN,NaN,NaN,NaN,NaN,NaN
1754,6,0.407,1.005,-0.202,0.871,NaN,NaN,NaN,NaN,NaN,NaN
1754,7,0.177,1.435,-0.233,0.865,NaN,NaN,NaN,NaN,NaN,NaN
1754,8,-1.144,1.071,-0.192,0.87,NaN,NaN,NaN,NaN,NaN,NaN
1754,9,-1.625,1.254,-0.226,0.873,NaN,NaN,NaN,NaN,NaN,NaN
1754,10,0.046,1.501,-0.459,0.864,NaN,NaN,NaN,NaN,NaN,NaN
1754,11,-0.208,2.563,-0.482,0.846,NaN,NaN,NaN,NaN,NaN,NaN
1754,12,-0.191,2.275,-0.442,0.852,NaN,NaN,NaN,NaN,NaN,NaN
1755,1,-0.779,2.844,-0.418,0.864,NaN,NaN,NaN,NaN,NaN,NaN
1755,2,-2.015,3.017,-0.456,0.87,NaN,NaN,NaN,NaN,NaN,NaN
1755,3,-1.377,2.139,-0.438,0.87,-0.282,0.498,NaN,NaN,NaN,NaN
1755,4,0.413,1.302,-0.317,0.865,-0.322,0.494,NaN,NaN,NaN,NaN
1755,5,0.503,1.126,-0.392,0.865,-0.356,0.496,NaN,NaN,NaN,NaN
1755,6,0.882,1.184,-0.555,0.855,-0.388,0.494,NaN,NaN,NaN,NaN
1755,7,0.467,1.659,-0.421,0.868,-0.451,0.493,NaN,NaN,NaN,NaN
1755,8,-1.6,1.289,-0.008,0.852,-0.476,0.497,NaN,NaN,NaN,NaN
1755,9,-1.401,1.258,0.078,0.85,-0.518,0.499,NaN,NaN,NaN,NaN
1755,10,1.49,1.57,0.102,0.856,-0.531,0.5,NaN,NaN,NaN,NaN
1755,11,-1.104,2.062,0.117,0.866,-0.576,0.504,NaN,NaN,NaN,NaN
1755,12,-2.144,2.247,0.085,0.865,-0.593,0.505,NaN,NaN,NaN,NaN
1756,1,0.824,2.884,0.003,0.867,-0.611,0.503,NaN,NaN,NaN,NaN
1756,2,2.943,3.717,0.05,0.841,-0.648,0.507,NaN,NaN,NaN,NaN
1756,3,-0.353,2.976,0.103,0.844,-0.669,0.505,NaN,NaN,NaN,NaN
1756,4,0.704,1.852,-0.14,0.831,-0.717,0.504,NaN,NaN,NaN,NaN
1756,5,0.688,2.66,-0.228,2.353,-0.714,0.502,NaN,NaN,NaN,NaN
1756,6,0.5,1.12,-0.306,2.197,-0.678,0.501,NaN,NaN,NaN,NaN
1756,7,-0.52,4.023,-0.58,2.165,-0.647,0.502,NaN,NaN,NaN,NaN
1756,8,-1.043,1.994,-0.709,2.117,-0.581,0.502,NaN,NaN,NaN,NaN
1756,9,-0.766,1.268,-0.717,2.339,-0.573,0.504,NaN,NaN,NaN,NaN
1756,10,-1.421,5.184,-0.766,1.812,-0.66,0.506,NaN,NaN,NaN,NaN
1756,11,-2.163,1.905,-0.769,1.631,-0.704,0.505,NaN,NaN,NaN,NaN
1756,12,-3.075,2.268,-0.605,1.632,-0.711,0.502,NaN,NaN,NaN,NaN
1757,1,-2.469,2.911,-0.364,1.449,-0.749,0.504,NaN,NaN,NaN,NaN
1757,2,1.393,3.37,-0.102,1.499,-0.733,0.503,NaN,NaN,NaN,NaN
1757,3,-0.448,2.747,0.045,1.747,-0.719,0.503,NaN,NaN,NaN,NaN
1757,4,0.117,1.294,-0.157,1.199,-0.754,0.504,NaN,NaN,NaN,NaN
1757,5,0.657,1.303,-0.142,1.098,-0.797,0.501,NaN,NaN,NaN,NaN
1757,6,2.461,1.096,-0.13,1.617,-0.873,0.5,NaN,NaN,NaN,NaN
1757,7,2.383,1.739,-0.291,1.04,-0.934,0.503,NaN,NaN,NaN,NaN
1757,8,2.102,2.776,-0.619,0.886,-0.903,0.505,NaN,NaN,NaN,NaN
1757,9,0.991,3.722,-0.693,0.83,-0.93,0.507,-0.831,0.486,NaN,NaN
1757,10,-3.846,3.22,-0.822,0.801,-0.965,0.509,-0.845,0.484,NaN,NaN
1757,11,-1.978,4.549,-1.087,0.795,-0.995,0.513,-0.845,0.486,NaN,NaN
1757,12,-2.93,2.355,-1.371,0.839,-1.036,0.512,-0.852,0.482,NaN,NaN
1758,1,-4.398,4.216,-1.679,0.959,-1.084,0.514,-0.871,0.477,NaN,NaN
1758,2,-2.547,3.484,-2.104,1.289,-1.078,0.516,-0.882,0.48,NaN,NaN
1758,3,-1.336,2.103,-2.398,1.586,-1.089,0.519,-0.923,0.477,NaN,NaN
1758,4,-1.426,1.777,-2.376,1.392,-1.161,0.523,-0.929,0.477,NaN,NaN
1758,5,-2.525,3.559,-2.29,2.019,-1.162,0.702,-0.943,0.479,NaN,NaN
1758,6,-0.956,2.372,-2.195,2.041,-1.178,0.653,-0.956,0.479,NaN,NaN
1758,7,-1.307,2.415,-1.709,1.842,-1.234,0.815,-0.94,0.478,NaN,NaN
1758,8,-2.999,3.423,-1.377,1.903,-1.302,0.834,-0.94,0.48,NaN,NaN
1758,9,-2.536,1.522,-1.307,2.043,-1.284,0.818,-0.94,0.476,NaN,NaN
1758,10,-3.585,1.619,-1.354,2.119,-1.313,0.904,-0.959,0.47,NaN,NaN
1758,11,-0.948,1.89,-1.301,2.03,-1.301,0.923,-0.967,0.472,NaN,NaN
1758,12,-1.789,2.222,-1.22,2.023,-1.26,0.921,-0.944,0.477,NaN,NaN
1759,1,1.441,2.808,-1.29,2.049,-1.184,0.909,-0.957,0.481,NaN,NaN
1759,2,1.427,3.962,-1.051,1.791,-1.155,0.916,-0.917,0.485,NaN,NaN
1759,3,-0.491,2.795,-0.907,1.817,-1.147,0.933,-0.914,0.484,NaN,NaN
1759,4,-1.993,2.601,-0.779,2.078,-1.18,1.024,-0.95,0.485,NaN,NaN
1759,5,-1.884,2.497,-0.931,1.99,-1.164,1.035,-0.967,0.486,NaN,NaN
1759,6,0.012,2.267,-1.18,2.505,-1.212,1.07,-0.99,0.486,NaN,NaN
1759,7,-2.142,2.675,-1.668,2.674,-1.128,1.101,-1.004,0.492,NaN,NaN
1759,8,-0.137,1.005,-1.803,2.105,-1.136,1.122,-1.006,0.494,NaN,NaN
1759,9,-0.807,1.782,-2.012,2.052,-1.155,1.098,-1.003,0.49,NaN,NaN
1759,10,-2.045,3.68,-1.985,2.242,-1.158,1.113,-0.998,0.491,NaN,NaN
1759,11,-2.775,4.003,-1.937,2.162,-1.185,1.137,-1,0.496,NaN,NaN
1759,12,-4.771,2.664,-2.067,2.021,-1.236,1.226,-0.985,0.5,NaN,NaN
1760,1,-4.418,3.841,-2.092,2.283,-1.289,1.276,-0.967,0.494,NaN,NaN
1760,2,-0.194,5.436,-2.185,2.571,-1.329,1.284,-0.949,0.496,NaN,NaN
1760,3,-2.995,2.41,-2.29,2.863,-1.379,1.355,-0.928,0.498,NaN,NaN
1760,4,-1.673,1.27,-2.353,2.612,-1.367,1.262,-0.926,0.5,NaN,NaN
1760,5,-1.313,1.668,-2.219,2.055,-1.334,1.323,-0.937,0.502,NaN,NaN
1760,6,-1.54,0.983,-2.078,1.658,-1.317,1.345,-0.969,0.508,NaN,NaN
1760,7,-2.449,1.368,-1.925,1.971,-1.29,1.352,-0.98,0.509,NaN,NaN
1760,8,-1.247,3.672,-2.002,2.226,-1.289,1.387,-0.971,0.515,NaN,NaN
1760,9,-2.066,1.44,-1.692,2.125,-1.328,1.413,-0.968,0.515,NaN,NaN
1760,10,-2.802,1.471,-1.638,1.745,-1.328,1.426,-0.99,0.52,NaN,NaN
1760,11,-1.176,4.17,-1.413,1.594,-1.31,1.415,-0.982,0.741,NaN,NaN
1760,12,-3.077,2.594,-1.039,1.565,-1.32,1.434,-0.97,0.704,NaN,NaN
1761,1,-2.575,2.774,-0.498,0.976,-1.27,1.412,-1.003,0.762,NaN,NaN
1761,2,-1.127,3.087,-0.332,0.871,-1.233,1.397,-1.02,0.778,NaN,NaN
1761,3,0.727,2.008,-0.185,0.897,-1.21,1.339,-1.014,0.776,NaN,NaN
1761,4,-1.017,1.329,-0.237,0.873,-1.201,1.333,-1.024,0.837,NaN,NaN
1761,5,1.379,1.45,-0.236,0.898,-1.219,1.236,-1.032,0.865,NaN,NaN
1761,6,2.957,1.23,-0.479,0.937,-1.21,1.256,-1.04,0.894,NaN,NaN
1761,7,4.039,1.155,-0.049,0.982,-1.268,1.254,-1.047,0.937,NaN,NaN
1761,8,0.738,1.69,0.123,0.97,-1.253,1.226,-1.041,0.961,NaN,NaN
1761,9,-0.294,1.96,-0.072,1.101,-1.254,1.213,-1.033,0.965,NaN,NaN
1761,10,-3.433,2.123,0.01,1.018,-1.24,1.234,-1.029,0.993,NaN,NaN
1761,11,-1.161,5.427,-0.186,0.931,-1.23,1.295,-0.998,1.036,NaN,NaN
1761,12,-5.988,2.189,-0.483,0.94,-1.27,1.307,-0.98,0.972,NaN,NaN
1762,1,2.583,5.542,-0.889,1.213,-1.258,1.305,-0.989,1.003,NaN,NaN
1762,2,0.936,2.983,-0.974,1.181,-1.279,1.31,-1.002,0.984,NaN,NaN
1762,3,-1.614,3.868,-1.118,1.16,-1.288,1.267,-0.989,0.976,NaN,NaN
1762,4,-0.038,1.798,-1.089,0.952,-1.241,1.201,-1.009,0.992,NaN,NaN
1762,5,-0.965,2.482,-0.991,1.176,-1.203,1.144,-1.027,0.99,NaN,NaN
1762,6,-0.608,1.61,-0.652,0.888,-1.096,1.043,-1.041,1.003,NaN,NaN
1762,7,-0.832,2.325,-1.1,1.043,-1,0.961,-1.072,1.03,NaN,NaN
1762,8,-0.284,2.143,-1.384,1.317,-0.995,1.044,-1.082,1.054,NaN,NaN
1762,9,-2.022,1.795,-1.559,1.679,-0.926,1.013,-1.093,1.077,-0.904,0.546
1762,10,-3.085,3.576,-1.673,1.737,-0.887,0.959,-1.063,1.05,-0.897,0.549
1762,11,0.016,1.899,-1.711,1.778,-0.879,0.946,-1.028,1.051,-0.888,0.548
1762,12,-1.917,2.373,-1.79,1.607,-0.902,1.015,-1.021,1.04,-0.873,0.55
1763,1,-2.8,4.683,-1.579,1.515,-0.875,0.914,-1.026,1.039,-0.884,0.551
1763,2,-2.475,4.944,-1.624,1.826,-0.864,0.88,-1.033,1.053,-0.887,0.552
1763,3,-3.716,2.673,-1.553,1.521,-0.846,0.818,-1.05,1.071,-0.896,0.554
1763,4,-1.402,2.457,-1.547,1.744,-0.82,0.815,-1.05,1.059,-0.889,0.558
1763,5,-1.417,2.938,-1.719,1.611,-0.802,0.876,-1.05,1.044,-0.882,0.559
1763,6,-1.558,3.535,-1.66,1.606,-0.762,0.856,-1.053,1.025,-0.886,0.561
1763,7,1.696,1.449,-1.598,1.374,-0.772,0.805,-1.046,1.002,-0.885,0.563
1763,8,-0.816,2.524,-1.196,1.159,-0.737,0.813,-1.031,0.982,-0.883,0.566
1763,9,-1.168,2.941,-0.935,1.127,-0.743,0.823,-1.019,0.964,-0.875,0.568
1763,10,-3.017,1.589,-0.914,1.234,-0.736,0.857,-1.001,0.956,-0.872,0.568
1763,11,-2.052,2.629,-0.902,1.464,-0.762,0.89,-1.002,0.91,-0.876,0.573
1763,12,-1.204,2.41,-0.972,1.416,-0.819,0.942,-0.992,0.897,-0.85,0.573
1764,1,-2.061,2.773,-1.232,1.524,-0.91,1.035,-1.005,0.887,-0.862,0.574
1764,2,2.352,2.911,-1.279,1.375,-0.926,1.075,-1.026,0.867,-0.847,0.576
1764,3,-0.581,2.249,-1.293,1.479,-0.919,1.066,-1.029,0.852,-0.843,0.579
1764,4,-1.155,4.013,-0.981,1.43,-0.878,1.031,-1.008,0.83,-0.849,0.581
1764,5,-1.268,1.364,-0.848,1.514,-0.831,1.102,-0.981,0.798,-0.829,0.582
1764,6,-2.397,2.898,-0.614,1.378,-0.748,0.952,-0.971,0.78,-0.823,0.584
1764,7,-1.433,2.584,-0.327,1.23,-0.849,0.973,-0.955,0.757,-0.816,0.586
1764,8,-1.375,1.058,-0.514,1.232,-0.868,0.92,-0.957,0.749,-0.81,0.588
1764,9,-1.338,2.883,-0.37,1.122,-0.822,0.927,-0.957,0.743,-0.808,0.591
1764,10,0.727,1.987,-0.222,0.986,-0.861,0.944,-0.973,0.721,-0.812,0.593
1764,11,-0.449,2.576,-0.185,0.9,-0.869,0.92,-0.975,0.702,-0.822,0.595
1764,12,1.597,2.68,-0.227,0.945,-0.846,0.866,-0.971,0.681,-0.834,0.596
1765,1,1.387,5.871,-0.178,1.012,-0.854,0.871,-0.938,0.653,-0.825,0.598
1765,2,0.108,3.364,-0.111,1.026,-0.836,0.912,-0.934,0.676,-0.806,0.6
1765,3,1.14,2.336,-0.084,0.989,-0.807,0.895,-0.943,0.671,-0.793,0.602
1765,4,0.625,1.335,-0.245,0.996,-0.76,0.926,-0.919,0.643,-0.801,0.603
1765,5,-0.82,1.299,-0.214,1.01,-0.723,0.881,-0.92,0.64,-0.807,0.605
1765,6,-2.906,2.347,-0.407,1.009,-0.726,0.849,-0.924,0.651,-0.817,0.605
1765,7,-0.846,2.749,-0.788,1.183,-0.763,0.849,-0.929,0.641,-0.82,0.606
1765,8,-0.565,1.502,-0.714,1.105,-0.777,0.85,-0.937,0.639,-0.812,0.607
1765,9,-1.017,1.232,-0.781,1.167,-0.771,0.857,-0.927,0.624,-0.81,0.609
1765,10,-1.2,1.477,-0.879,1.254,-0.771,0.835,-0.905,0.621,-0.812,0.611
1765,11,-0.086,2.356,-0.829,1.327,-0.79,0.822,-0.894,0.626,-0.798,0.605
1765,12,-0.716,2.307,-0.622,1.289,-0.787,0.784,-0.859,0.607,-0.798,0.598
1766,1,-3.185,5.028,-0.669,1.582,-0.822,0.77,-0.817,0.587,-0.815,0.622
1766,2,1.002,3.108,-0.645,1.653,-0.828,0.753,-0.844,0.588,-0.824,0.624
1766,3,0.332,2.183,-0.547,1.729,-0.828,0.766,-0.879,0.592,-0.829,0.626
1766,4,-0.554,2.385,-0.526,1.645,-0.802,0.761,-0.893,0.601,-0.839,0.645
1766,5,-0.212,1.951,-0.385,1.525,-0.785,0.767,-0.918,0.613,-0.849,0.656
1766,6,-0.422,4.397,-0.407,1.451,-0.775,0.754,-0.942,0.611,-0.85,0.657
1766,7,-1.418,2.62,-0.433,1.196,-0.741,0.775,-0.982,0.626,-0.851,0.671
1766,8,-0.274,1.97,-0.532,0.991,-0.799,0.774,-0.987,0.632,-0.844,0.679
1766,9,0.156,1.868,-0.466,0.929,-0.804,0.783,-0.989,0.628,-0.849,0.684
1766,10,-0.949,2.013,-0.617,0.946,-0.777,0.746,-0.953,0.626,-0.849,0.704
1766,11,1.607,2.55,-0.72,0.921,-0.733,0.724,-0.954,0.643,-0.843,0.723
1766,12,-0.974,2.918,-0.62,0.934,-0.672,0.723,-0.911,0.622,-0.827,0.701
1767,1,-3.503,4.457,-0.61,0.919,-0.651,0.712,-0.941,0.63,-0.804,0.699
1767,2,-0.179,5.288,-0.52,0.931,-0.636,0.722,-0.966,0.644,-0.805,0.69
1767,3,1.114,4.41,-0.559,0.957,-0.625,0.719,-0.977,0.656,-0.807,0.693
1767,4,-2.358,3.629,-0.5,0.96,-0.704,0.714,-0.976,0.652,-0.82,0.698
1767,5,-1.457,1.576,-0.448,1.183,-0.748,0.707,-0.985,0.645,-0.825,0.696
1767,6,0.783,2.407,-0.544,1.231,-0.845,0.692,-0.991,0.635,-0.843,0.702
1767,7,-1.301,2.804,-0.667,1.207,-0.877,0.696,-0.983,0.633,-0.862,0.708
1767,8,0.814,1.424,-0.929,1.178,-0.873,0.696,-0.979,0.642,-0.878,0.718
1767,9,-0.319,2.235,-1.303,1.221,-0.96,0.7,-0.976,0.639,-0.887,0.722
1767,10,-0.243,2.253,-1.223,1.166,-0.95,0.723,-0.949,0.653,-0.882,0.72
1767,11,2.24,5.596,-1.316,1.159,-0.961,0.728,-0.93,0.648,-0.877,0.735
1767,12,-2.131,3.333,-1.496,1.139,-0.946,0.741,-0.893,0.647,-0.866,0.738
1768,1,-4.981,4.18,-1.419,1.109,-0.982,0.715,-0.897,0.657,-0.847,0.737
1768,2,-3.32,4.556,-1.586,1.084,-1.01,0.712,-0.891,0.648,-0.827,0.727
1768,3,-3.379,3.251,-1.659,1.007,-1.008,0.723,-0.869,0.65,-0.829,0.73
1768,4,-1.392,1.581,-1.756,0.934,-0.99,0.722,-0.848,0.649,-0.818,0.732
1768,5,-2.568,1.775,-2.029,0.989,-0.986,0.747,-0.822,0.646,-0.81,0.721
1768,6,-1.385,1.203,-1.901,1.064,-0.955,0.756,-0.816,0.643,-0.817,0.726
1768,7,-0.371,1.656,-1.491,1.404,-0.861,0.81,-0.83,0.648,-0.811,0.724
1768,8,-1.19,1.269,-1.308,1.655,-0.951,0.804,-0.825,0.65,-0.806,0.72
1768,9,-1.195,1.937,-1.101,2.035,-1.014,0.797,-0.811,0.662,-0.792,0.72
1768,10,-1.415,1.871,-0.943,1.813,-1.05,0.794,-0.785,0.669,-0.785,0.727
1768,11,-1.037,3.353,-0.614,1.91,-1.074,0.769,-0.785,0.684,-0.791,0.709
1768,12,-0.591,4.942,-0.393,1.881,-1.066,0.807,-0.756,0.677,-0.791,0.711
1769,1,-0.06,4.594,-0.381,1.784,-1.055,0.824,-0.766,0.669,-0.803,0.722
1769,2,-1.126,3.594,-0.319,1.974,-1.047,0.849,-0.776,0.663,-0.803,0.73
1769,3,-0.897,3.391,-0.278,1.864,-1.06,0.86,-0.772,0.664,-0.798,0.73
1769,4,0.511,2.857,-0.494,1.844,-1.028,0.85,-0.749,0.664,-0.788,0.722
1769,5,1.375,3.292,-0.662,1.651,-1.077,0.856,-0.692,0.667,-0.773,0.716
1769,6,1.269,1.415,-0.968,1.224,-1.075,0.865,-0.656,0.677,-0.781,0.719
1769,7,-0.219,1.449,-1.004,1.137,-1.032,0.809,-0.628,0.687,-0.778,0.715
1769,8,-0.449,2.267,-0.882,1.029,-1.065,0.754,-0.615,0.691,-0.78,0.718
1769,9,-0.709,1.21,-1.145,1.066,-1.131,0.743,-0.613,0.692,-0.776,0.717
1769,10,-4.004,1.958,-1.089,1.192,-1.09,0.74,-0.626,0.69,-0.768,0.715
1769,11,-3.051,1.823,-1.327,1.068,-1.1,0.733,-0.645,0.689,-0.757,0.71
1769,12,-4.264,2.876,-1.6,0.97,-1.135,0.728,-0.684,0.685,-0.743,0.703
1770,1,-0.492,4.35,-1.833,0.931,-1.112,0.728,-0.684,0.685,-0.726,0.694
1770,2,0.337,3.041,-1.98,1.02,-1.123,0.737,-0.664,0.688,-0.722,0.697
1770,3,-4.059,2.297,-1.998,1.053,-1.145,0.738,-0.659,0.687,-0.711,0.697
1770,4,1.186,3.68,-1.672,0.996,-1.138,0.743,-0.676,0.687,-0.686,0.675
1770,5,-1.476,1.181,-1.408,1.002,-1.137,0.743,-0.676,0.69,-0.668,0.667
1770,6,-2.014,2.946,-0.954,1.152,-1.059,0.746,-0.665,0.691,-0.661,0.664
1770,7,-3.01,1.419,-0.709,1.251,-1.031,0.718,-0.66,0.69,-0.647,0.655
1770,8,-2.212,2.681,-1.106,1.298,-1.006,0.704,-0.652,0.69,-0.646,0.647
1770,9,-0.924,1.737,-1.054,1.173,-0.966,0.727,-0.653,0.693,-0.65,0.64
1770,10,-0.098,2.13,-1.38,0.982,-0.924,0.73,-0.634,0.692,-0.636,0.64
1770,11,0.12,4.372,-1.395,0.977,-0.853,0.733,-0.615,0.693,-0.63,0.643
1770,12,1.18,3.129,-1.22,0.954,-0.844,0.739,-0.625,0.691,-0.624,0.641
1771,1,2.449,2.876,-1.031,1.073,-0.838,0.739,-0.627,0.693,-0.614,0.637
1771,2,-4.43,2.877,-0.833,1.216,-0.822,0.752,-0.628,0.693,-0.613,0.644
1771,3,-3.426,2.642,-0.804,1.214,-0.793,0.75,-0.644,0.69,-0.619,0.644
1771,4,-2.729,2.574,-0.716,1.164,-0.768,0.75,-0.654,0.688,-0.621,0.648
1771,5,-1.653,4.382,-0.836,0.974,-0.785,0.742,-0.667,0.685,-0.628,0.646
1771,6,0.082,1.409,-1.006,1.017,-0.737,0.72,-0.66,0.689,-0.647,0.645
1771,7,-0.737,1.176,-1.288,1.229,-0.79,0.686,-0.655,0.691,-0.664,0.648
1771,8,0.162,1.772,-1.098,1.469,-0.753,0.681,-0.648,0.695,-0.664,0.649
1771,9,-0.582,1.526,-1.051,1.359,-0.739,0.68,-0.664,0.696,-0.669,0.651
1771,10,0.963,1.51,-0.816,1.217,-0.721,0.694,-0.67,0.693,-0.657,0.648
1771,11,-1.317,2.053,-0.848,1.028,-0.65,0.705,-0.689,0.695,-0.646,0.652
1771,12,-0.86,2.863,-0.968,1.213,-0.641,0.726,-0.673,0.694,-0.623,0.636
1772,1,-0.934,5.074,-0.898,1.302,-0.605,0.756,-0.619,0.7,-0.642,0.638
1772,2,-2.15,6.284,-0.898,1.283,-0.594,0.761,-0.608,0.695,-0.655,0.63
1772,3,-2.861,2.347,-0.986,1.3,-0.601,0.768,-0.625,0.69,-0.657,0.638
1772,4,0.086,1.925,-1.051,1.281,-0.547,0.77,-0.63,0.691,-0.656,0.636
1772,5,-2.044,1.16,-0.752,1.185,-0.543,0.766,-0.624,0.69,-0.651,0.631
1772,6,-1.347,3.488,-0.468,1.18,-0.522,0.766,-0.645,0.695,-0.648,0.622
1772,7,0.099,2.073,-0.663,1.293,-0.491,0.772,-0.652,0.702,-0.646,0.62
1772,8,0.164,2.57,-0.634,1.248,-0.454,0.774,-0.673,0.701,-0.638,0.623
1772,9,-1.641,2.037,-0.481,1.215,-0.358,0.769,-0.68,0.701,-0.628,0.622
1772,10,0.182,1.818,-0.394,1.15,-0.402,0.766,-0.701,0.695,-0.617,0.622
1772,11,2.267,3.624,-0.081,1.176,-0.391,0.773,-0.725,0.695,-0.623,0.619
1772,12,2.557,2.987,-0.041,1.119,-0.385,0.771,-0.71,0.69,-0.622,0.619
1773,1,-3.279,2.839,-0.047,1.137,-0.337,0.771,-0.667,0.681,-0.625,0.624
1773,2,-1.805,3.152,-0.08,1.134,-0.295,0.773,-0.622,0.667,-0.608,0.622
1773,3,-1.025,2.175,0.099,1.175,-0.297,0.775,-0.609,0.672,-0.596,0.623
1773,4,1.137,1.728,0.093,1.184,-0.277,0.777,-0.586,0.671,-0.592,0.625
1773,5,1.704,1.5,-0.267,1.435,-0.243,0.765,-0.571,0.671,-0.583,0.621
1773,6,-0.863,1.34,-0.292,1.36,-0.295,0.791,-0.58,0.672,-0.57,0.615
1773,7,0.026,1.507,-0.288,1.044,-0.394,0.857,-0.576,0.677,-0.582,0.616
1773,8,-0.232,1.494,-0.046,1.081,-0.305,0.84,-0.581,0.685,-0.578,0.615
1773,9,0.506,1.646,0.035,1.13,-0.274,0.832,-0.564,0.69,-0.582,0.615
1773,10,0.119,1.758,0.075,1.041,-0.258,0.822,-0.568,0.698,-0.576,0.615
1773,11,-2.064,4.033,0.4,1.257,-0.259,0.811,-0.579,0.69,-0.582,0.613
1773,12,2.265,3.29,0.623,1.421,-0.255,0.817,-0.589,0.683,-0.582,0.609
